,GeoFips,GeoName_x,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,GeoName_y,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,state,county,GISJOIN,YEAR_x,STUSAB_x,STATE_x,STATEA_x,COUNTY_x,COUNTYA_x,GEOID_x,NAME_E_x,AL5ME001,AL5ME002,AL5ME003,AMEME001,NAME_M_x,AL5MM001,AL5MM002,AL5MM003,AMEMM001,YEAR_y,STUSAB_y,STATE_y,STATEA_y,COUNTY_y,COUNTYA_y,GEOID_y,NAME_E_y,ALUBE001,ALW1E001,ALX5E001,ALZKE001,ALZKE002,ALZKE003,NAME_M_y,ALUBM001,ALW1M001,ALX5M001,ALZKM001,ALZKM002,ALZKM003,CountyName,StateName_x,StateFIPS,CountyFIPS,MetroName_Zillow,CBSAName,CountyRegionID_Zillow,MetroRegionID_Zillow,FIPS,CBSACode,RegionID,SizeRank,RegionName,RegionType,StateName_y,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,fips_code,name,lon,lat,inf_city
1427,28061,"Jasper, MS",9.5,2.8,21.8,-8.6,18.5,-2.3,10.0,5.8,"Jasper, MS",-2.9,-8.6,-7.9,12.0,3.9,-5.9,-8.5,28,61,G2800610,2015-2019,MS,Mississippi,28,Jasper County,61,05000US28061,"Jasper County, Mississippi",16505.0,16462.0,43.0,0.4861,"Jasper County, Mississippi",0.0,35.0,35.0,0.0257,2015-2019,MS,Mississippi,28,Jasper County,61,05000US28061,"Jasper County, Mississippi",16505,35872,22523,8409,6629,1780,"Jasper County, Mississippi",0,3531,1941,26,230,229,Jasper,Mississippi,28,61,"Laurel, MS","Laurel, MS",1119,394776.0,28061,29860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28061,Jasper,-89.11866575,32.01901366,"Atlanta-Sandy Springs-Roswell, GA"
1428,28063,"Jefferson, MS",9.1,5.7,10.5,-14.5,2.0,-4.3,-0.3,19.7,"Jefferson, MS",-10.5,-11.7,-4.3,-0.6,-0.2,-4.6,0.0,28,63,G2800630,2015-2019,MS,Mississippi,28,Jefferson County,63,05000US28063,"Jefferson County, Mississippi",7225.0,7049.0,176.0,0.4939,"Jefferson County, Mississippi",0.0,122.0,122.0,0.0423,2015-2019,MS,Mississippi,28,Jefferson County,63,05000US28063,"Jefferson County, Mississippi",7225,25019,14659,3770,2448,1322,"Jefferson County, Mississippi",0,6513,1956,64,234,227,Jefferson,Mississippi,28,63,,,2745,,28063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28063,Jefferson,-91.03631739,31.73403632,"Houston-The Woodlands-Sugar Land, TX"
1429,28065,"Jefferson Davis, MS",2.7,-1.8,45.6,-24.0,-12.0,-3.2,-1.4,12.9,"Jefferson Davis, MS",-5.9,-2.7,-6.1,8.4,-0.3,-7.0,-6.8,28,65,G2800650,2015-2019,MS,Mississippi,28,Jefferson Davis County,65,05000US28065,"Jefferson Davis County, Mississippi",11339.0,11268.0,71.0,0.5073,"Jefferson Davis County, Mississippi",0.0,49.0,49.0,0.0281,2015-2019,MS,Mississippi,28,Jefferson Davis County,65,05000US28065,"Jefferson Davis County, Mississippi",11339,32116,20638,5973,4713,1260,"Jefferson Davis County, Mississippi",0,3127,1976,33,209,205,Jefferson Davis,Mississippi,28,65,,,3256,,28065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28065,Jefferson Davis,-89.82311087,31.56973198,"Atlanta-Sandy Springs-Roswell, GA"
1430,28067,"Jones, MS",13.7,6.5,15.0,-9.4,-2.1,-3.2,9.1,4.5,"Jones, MS",4.2,-1.0,-7.2,1.5,1.7,-1.8,-6.4,28,67,G2800670,2015-2019,MS,Mississippi,28,Jones County,67,05000US28067,"Jones County, Mississippi",68352.0,66640.0,1712.0,0.4806,"Jones County, Mississippi",0.0,253.0,253.0,0.0223,2015-2019,MS,Mississippi,28,Jones County,67,05000US28067,"Jones County, Mississippi",68352,41775,23163,29095,24858,4237,"Jones County, Mississippi",0,2429,1083,99,610,605,Jones,Mississippi,28,67,"Laurel, MS","Laurel, MS",574,394776.0,28067,29860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28067,Jones,-89.168969,31.62257767,"Atlanta-Sandy Springs-Roswell, GA"
1431,28069,"Kemper, MS",1.8,-8.3,295.0,-8.6,-26.8,-32.3,17.8,60.8,"Kemper, MS",0.2,5.4,4.3,-11.9,-10.5,-0.4,-8.3,28,69,G2800690,2015-2019,MS,Mississippi,28,Kemper County,69,05000US28069,"Kemper County, Mississippi",9943.0,9936.0,7.0,0.4665,"Kemper County, Mississippi",0.0,14.0,14.0,0.0413,2015-2019,MS,Mississippi,28,Kemper County,69,05000US28069,"Kemper County, Mississippi",9943,31103,16995,4766,3611,1155,"Kemper County, Mississippi",0,7786,1896,85,298,276,Kemper,Mississippi,28,69,"Meridian, MS","Meridian, MS",1131,394852.0,28069,32940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28069,Kemper,-88.64097868,32.75459457,"Atlanta-Sandy Springs-Roswell, GA"
1432,28071,"Lafayette, MS",10.5,3.3,6.8,-3.1,0.0,3.7,8.7,6.0,"Lafayette, MS",5.2,4.5,7.0,2.6,5.9,2.7,-0.1,28,71,G2800710,2015-2019,MS,Mississippi,28,Lafayette County,71,05000US28071,"Lafayette County, Mississippi",53590.0,51606.0,1984.0,0.5212,"Lafayette County, Mississippi",0.0,428.0,428.0,0.023,2015-2019,MS,Mississippi,28,Lafayette County,71,05000US28071,"Lafayette County, Mississippi",53590,50272,27765,25653,18721,6932,"Lafayette County, Mississippi",0,2950,1493,306,626,540,Lafayette,Mississippi,28,71,"Oxford, MS","Oxford, MS",2772,394951.0,28071,37060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28071,Lafayette,-89.48471446,34.35673647,"Atlanta-Sandy Springs-Roswell, GA"
1433,28073,"Lamar, MS",16.4,2.5,6.5,-3.5,7.6,1.1,1.0,5.5,"Lamar, MS",0.9,5.3,0.5,2.6,1.3,4.5,1.8,28,73,G2800730,2015-2019,MS,Mississippi,28,Lamar County,73,05000US28073,"Lamar County, Mississippi",61969.0,60208.0,1761.0,0.4635,"Lamar County, Mississippi",0.0,378.0,378.0,0.0219,2015-2019,MS,Mississippi,28,Lamar County,73,05000US28073,"Lamar County, Mississippi",61969,60328,30062,24569,22116,2453,"Lamar County, Mississippi",0,2697,1353,86,455,445,Lamar,Mississippi,28,73,"Hattiesburg, MS","Hattiesburg, MS",589,394671.0,28073,25620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28073,Lamar,-89.50870961,31.20573333,"Atlanta-Sandy Springs-Roswell, GA"
1434,28075,"Lauderdale, MS",6.1,-2.2,15.7,-6.2,-3.3,3.9,3.2,-2.6,"Lauderdale, MS",-0.6,0.9,1.8,4.4,5.0,4.3,-1.1,28,75,G2800750,2015-2019,MS,Mississippi,28,Lauderdale County,75,05000US28075,"Lauderdale County, Mississippi",76279.0,74812.0,1467.0,0.504,"Lauderdale County, Mississippi",0.0,347.0,347.0,0.0197,2015-2019,MS,Mississippi,28,Lauderdale County,75,05000US28075,"Lauderdale County, Mississippi",76279,42534,24698,35297,29736,5561,"Lauderdale County, Mississippi",0,1919,1354,173,546,519,Lauderdale,Mississippi,28,75,"Meridian, MS","Meridian, MS",2953,394852.0,28075,32940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28075,Lauderdale,-88.66247435,32.40429857,"Atlanta-Sandy Springs-Roswell, GA"
1435,28077,"Lawrence, MS",-1.3,-1.4,2.4,4.3,6.6,-9.5,16.0,8.8,"Lawrence, MS",1.1,3.1,-11.9,6.7,4.3,-8.0,-2.4,28,77,G2800770,2015-2019,MS,Mississippi,28,Lawrence County,77,05000US28077,"Lawrence County, Mississippi",12633.0,12548.0,85.0,0.4585,"Lawrence County, Mississippi",0.0,61.0,61.0,0.024,2015-2019,MS,Mississippi,28,Lawrence County,77,05000US28077,"Lawrence County, Mississippi",12633,41914,22980,6173,4849,1324,"Lawrence County, Mississippi",0,4523,1676,22,178,177,Lawrence,Mississippi,28,77,,,2384,,28077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28077,Lawrence,-90.10693379,31.54996744,"Houston-The Woodlands-Sugar Land, TX"
1436,28079,"Leake, MS",-2.5,-5.0,25.4,38.3,-8.3,-19.6,-10.4,14.0,"Leake, MS",12.6,1.0,-8.1,11.5,4.3,-0.4,-11.3,28,79,G2800790,2015-2019,MS,Mississippi,28,Leake County,79,05000US28079,"Leake County, Mississippi",22792.0,22323.0,469.0,0.4923,"Leake County, Mississippi",0.0,124.0,124.0,0.0282,2015-2019,MS,Mississippi,28,Leake County,79,05000US28079,"Leake County, Mississippi",22792,37096,19893,9567,8105,1462,"Leake County, Mississippi",0,3494,1791,77,294,270,Leake,Mississippi,28,79,,,594,,28079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28079,Leake,-89.52402041,32.7536828,"Atlanta-Sandy Springs-Roswell, GA"
1437,28081,"Lee, MS",0.1,0.8,6.3,-2.2,5.7,5.5,5.4,2.5,"Lee, MS",-1.1,8.6,1.1,2.3,0.8,4.9,0.0,28,81,G2800810,2015-2019,MS,Mississippi,28,Lee County,81,05000US28081,"Lee County, Mississippi",85072.0,83311.0,1761.0,0.4674,"Lee County, Mississippi",0.0,414.0,414.0,0.0177,2015-2019,MS,Mississippi,28,Lee County,81,05000US28081,"Lee County, Mississippi",85072,50559,26369,36790,32099,4691,"Lee County, Mississippi",0,1865,834,92,539,546,Lee,Mississippi,28,81,"Tupelo, MS","Tupelo, MS",85,395170.0,28081,46180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28081,Lee,-88.68047663,34.28973933,"Atlanta-Sandy Springs-Roswell, GA"
1438,28083,"Leflore, MS",7.9,5.8,-4.1,-6.1,4.4,4.7,-0.2,4.8,"Leflore, MS",-5.5,3.2,1.1,4.2,-0.3,5.0,1.6,28,83,G2800830,2015-2019,MS,Mississippi,28,Leflore County,83,05000US28083,"Leflore County, Mississippi",29222.0,28646.0,576.0,0.5857,"Leflore County, Mississippi",0.0,114.0,114.0,0.0432,2015-2019,MS,Mississippi,28,Leflore County,83,05000US28083,"Leflore County, Mississippi",29222,26735,18419,13126,9962,3164,"Leflore County, Mississippi",0,2144,2049,100,342,316,Leflore,Mississippi,28,83,"Greenwood, MS","Greenwood, MS",1855,394654.0,28083,24900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28083,Leflore,-90.30095715,33.55070467,"Atlanta-Sandy Springs-Roswell, GA"
1439,28085,"Lincoln, MS",4.2,-2.9,6.6,-4.6,5.4,5.3,9.9,3.4,"Lincoln, MS",-0.1,-5.4,4.2,9.1,2.6,-0.8,-0.4,28,85,G2800850,2015-2019,MS,Mississippi,28,Lincoln County,85,05000US28085,"Lincoln County, Mississippi",34320.0,34139.0,181.0,0.4762,"Lincoln County, Mississippi",0.0,112.0,112.0,0.0221,2015-2019,MS,Mississippi,28,Lincoln County,85,05000US28085,"Lincoln County, Mississippi",34320,42606,23541,15581,12699,2882,"Lincoln County, Mississippi",0,3769,1799,94,433,427,Lincoln,Mississippi,28,85,"Brookhaven, MS","Brookhaven, MS",1873,394417.0,28085,15020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28085,Lincoln,-90.45417438,31.53240135,"Houston-The Woodlands-Sugar Land, TX"
1440,28087,"Lowndes, MS",10.8,9.7,2.5,1.1,4.2,7.2,6.7,0.3,"Lowndes, MS",-5.0,-0.7,6.0,2.3,1.9,5.8,0.9,28,87,G2800870,2015-2019,MS,Mississippi,28,Lowndes County,87,05000US28087,"Lowndes County, Mississippi",59150.0,57805.0,1345.0,0.4691,"Lowndes County, Mississippi",0.0,272.0,272.0,0.019,2015-2019,MS,Mississippi,28,Lowndes County,87,05000US28087,"Lowndes County, Mississippi",59150,50441,26438,27314,22436,4878,"Lowndes County, Mississippi",0,2406,1227,112,534,533,Lowndes,Mississippi,28,87,"Columbus, MS","Columbus, MS",1890,394490.0,28087,18060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28087,Lowndes,-88.4432447,33.47293459,"Atlanta-Sandy Springs-Roswell, GA"
1441,28089,"Madison, MS",5.3,-2.5,1.5,-4.9,12.2,9.5,7.5,10.5,"Madison, MS",7.3,5.1,2.0,2.2,1.9,1.4,0.5,28,89,G2800890,2015-2019,MS,Mississippi,28,Madison County,89,05000US28089,"Madison County, Mississippi",104562.0,99904.0,4658.0,0.4737,"Madison County, Mississippi",0.0,506.0,506.0,0.0153,2015-2019,MS,Mississippi,28,Madison County,89,05000US28089,"Madison County, Mississippi",104562,71824,38901,43218,39635,3583,"Madison County, Mississippi",0,2728,1333,158,567,538,Madison,Mississippi,28,89,"Jackson, MS","Jackson, MS",1905,394711.0,28089,27140.0,394711.0,97.0,"Jackson, MS",msa,MS,121000.0,125000.0,126575.0,123250.0,128250.0,141450.0,139000.0,119950.0,130000.0,122750.0,123000.0,108500.0,123000.0,135000.0,133750.0,135000.0,142000.0,148000.0,139000.0,144500.0,135000.0,133000.0,125500.0,127250.0,121750.0,125000.0,130000.0,142000.0,139000.0,130500.0,135250.0,132000.0,145000.0,135000.0,137750.0,111000.0,140000.0,125000.0,142000.0,134000.0,128000.0,140000.0,138200.0,133950.0,131525.0,125000.0,127500.0,123500.0,128050.0,139000.0,142000.0,138000.0,147150.0,148200.0,150000.0,141000.0,135000.0,126931.0,135500.0,134000.0,135750.0,136000.0,141000.0,152750.0,146900.0,154900.0,150000.0,150000.0,133900.0,144500.0,151000.0,120000.0,143000.0,129950.0,139000.0,149500.0,156250.0,157900.0,152500.0,152500.0,148900.0,145000.0,157000.0,144000.0,144500.0,150000.0,154000.0,165000.0,166500.0,166950.0,160000.0,152788.0,163000.0,156000.0,158250.0,160000.0,150000.0,152750.0,163500.0,165000.0,174450.0,169000.0,168000.0,158250.0,157000.0,165000.0,157500.0,143500.0,149950.0,161000.0,169125.0,172220.0,175000.0,170000.0,175000.0,169900.0,170000.0,166000.0,157600.0,159900.0,158000.0,166000.0,169777.0,175000.0,185000.0,189000.0,185450.0,185511.0,185000.0,189000.0,175450.0,183000.0,176000.0,184500.0,186000.0,191500.0,198000.0,189900.0,194750.0,186000.0,185250.0,186400.0,193000.0,176000.0,191000.0,199000.0,212000.0,207500.0,218000.0,228000.0,215900.0,215000.0,218000.0,236500.0,215000.0,220800.0,213000.0,219900.0,212000.0,225000.0,230000.0,224900.0,230000.0,225000.0,235000.0,235000.0,231000.0,236000.0,240000.0,235000.0,250000.0,258000.0,252000.0,251450.0,28089,Madison,-90.03327096,32.63533895,"Atlanta-Sandy Springs-Roswell, GA"
1442,28091,"Marion, MS",5.4,0.5,14.3,0.4,3.9,-3.4,8.1,10.4,"Marion, MS",-1.1,2.1,3.4,10.4,10.6,-1.0,0.8,28,91,G2800910,2015-2019,MS,Mississippi,28,Marion County,91,05000US28091,"Marion County, Mississippi",24990.0,24725.0,265.0,0.4924,"Marion County, Mississippi",0.0,108.0,108.0,0.0272,2015-2019,MS,Mississippi,28,Marion County,91,05000US28091,"Marion County, Mississippi",24990,32090,19545,12060,9483,2577,"Marion County, Mississippi",0,1977,1643,118,322,325,Marion,Mississippi,28,91,,,1169,,28091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28091,Marion,-89.8225233,31.23086459,"Atlanta-Sandy Springs-Roswell, GA"
1443,28093,"Marshall, MS",0.4,-8.5,8.5,1.0,6.9,0.1,1.5,5.0,"Marshall, MS",-1.2,11.6,-1.0,7.3,7.4,7.4,12.1,28,93,G2800930,2015-2019,MS,Mississippi,28,Marshall County,93,05000US28093,"Marshall County, Mississippi",35599.0,35045.0,554.0,0.4511,"Marshall County, Mississippi",0.0,255.0,255.0,0.0299,2015-2019,MS,Mississippi,28,Marshall County,93,05000US28093,"Marshall County, Mississippi",35599,42233,21853,15547,12772,2775,"Marshall County, Mississippi",0,5224,1871,111,506,500,Marshall,Mississippi,28,93,"Memphis, TN","Memphis, TN-MS-AR",2412,394849.0,28093,32820.0,394849.0,43.0,"Memphis, TN",msa,TN,121900.0,135000.0,133000.0,135000.0,142000.0,139900.0,140000.0,134000.0,124895.0,126950.0,125000.0,123250.0,122215.0,129000.0,135000.0,140000.0,141000.0,145000.0,136000.0,142900.0,135900.0,131000.0,130000.0,126300.0,122100.0,135000.0,132500.0,134700.0,138000.0,130000.0,142000.0,135000.0,132000.0,130000.0,134250.0,116800.0,126000.0,130000.0,128000.0,125000.0,137700.0,130000.0,130000.0,135000.0,125000.0,129000.0,125050.0,116750.0,117000.0,135000.0,132000.0,129900.0,139000.0,136250.0,128950.0,129000.0,124900.0,116000.0,120000.0,119700.0,119000.0,120000.0,129000.0,140000.0,145000.0,153000.0,149000.0,140000.0,135000.0,140000.0,137000.0,127500.0,123500.0,140000.0,137000.0,148950.0,154900.0,150000.0,145000.0,145625.0,135500.0,134950.0,135000.0,130000.0,132000.0,140000.0,144500.0,154000.0,159000.0,149900.0,153000.0,146500.0,143000.0,145000.0,140000.0,130000.0,134938.0,143700.0,145000.0,155000.0,169900.0,160000.0,160000.0,154900.0,149900.0,155000.0,152000.0,131000.0,140450.0,149950.0,155000.0,163000.0,175000.0,169000.0,166000.0,163000.0,159000.0,162500.0,159000.0,155500.0,140000.0,160000.0,166000.0,182000.0,184000.0,184400.0,169900.0,170000.0,172000.0,165000.0,169250.0,160000.0,165000.0,170000.0,178000.0,189900.0,199950.0,200000.0,187000.0,180613.0,174700.0,179900.0,185000.0,175000.0,180500.0,190000.0,202250.0,203000.0,209900.0,215000.0,215000.0,219000.0,220000.0,215000.0,210000.0,199240.0,196500.0,215000.0,219000.0,230000.0,250000.0,245000.0,245000.0,240000.0,250000.0,250000.0,245900.0,229900.0,225000.0,245000.0,250000.0,265000.0,280000.0,266300.0,28093,Marshall,-89.50306303,34.76229047,"St. Louis, MO-IL"
1444,28095,"Monroe, MS",2.7,-3.0,-3.2,4.3,-0.2,6.3,3.0,6.2,"Monroe, MS",2.6,-2.2,2.2,5.0,1.1,-5.1,0.8,28,95,G2800950,2015-2019,MS,Mississippi,28,Monroe County,95,05000US28095,"Monroe County, Mississippi",35673.0,35381.0,292.0,0.4638,"Monroe County, Mississippi",0.0,108.0,108.0,0.0213,2015-2019,MS,Mississippi,28,Monroe County,95,05000US28095,"Monroe County, Mississippi",35673,42354,23844,16561,13966,2595,"Monroe County, Mississippi",0,3715,1229,75,356,363,Monroe,Mississippi,28,95,,,1222,,28095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28095,Monroe,-88.48037059,33.8922846,"Atlanta-Sandy Springs-Roswell, GA"
1445,28097,"Montgomery, MS",-0.8,-7.6,7.1,0.9,7.4,13.6,-8.5,6.7,"Montgomery, MS",-2.8,1.4,2.9,-0.5,-3.3,0.8,3.7,28,97,G2800970,2015-2019,MS,Mississippi,28,Montgomery County,97,05000US28097,"Montgomery County, Mississippi",10068.0,9984.0,84.0,0.507,"Montgomery County, Mississippi",0.0,83.0,83.0,0.0708,2015-2019,MS,Mississippi,28,Montgomery County,97,05000US28097,"Montgomery County, Mississippi",10068,39840,24054,5704,4539,1165,"Montgomery County, Mississippi",0,5295,3967,57,208,211,Montgomery,Mississippi,28,97,,,2977,,28097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28097,Montgomery,-89.61664559,33.49402718,"Atlanta-Sandy Springs-Roswell, GA"
